dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha
30,1991,6,Madhya Pradesh,Ujjain,0.55,0.36,655.0
30,1992,6,Madhya Pradesh,Ujjain,0.36,0.28,778.0
30,1993,6,Madhya Pradesh,Ujjain,0.25,0.16,640.0
30,1994,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0
30,1995,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0
30,1997,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0
30,1998,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0
30,2004,6,Madhya Pradesh,Ujjain,0.04,0.03,750.0
30,2005,6,Madhya Pradesh,Ujjain,0.02,0.01,500.0
30,2006,6,Madhya Pradesh,Ujjain,0.01,0.01,1000.0
30,2010,6,Madhya Pradesh,Ujjain,0.01,0.01,1167.0
30,2018,6,Madhya Pradesh,Ujjain,0.03,0.05,1382.0
30,2019,6,Madhya Pradesh,Ujjain,0.02,0.02,1095.0
31,1990,6,Madhya Pradesh,Mandsaur,1.25,0.98,784.0
31,1991,6,Madhya Pradesh,Mandsaur,1.06,0.72,679.0
31,1992,6,Madhya Pradesh,Mandsaur,1.22,1.09,893.0
31,1993,6,Madhya Pradesh,Mandsaur,0.75,0.51,680.0
31,1994,6,Madhya Pradesh,Mandsaur,0.4,0.3,750.0
31,1995,6,Madhya Pradesh,Mandsaur,0.3,0.3,1000.0
31,1996,6,Madhya Pradesh,Mandsaur,0.3,0.2,667.0
31,1997,6,Madhya Pradesh,Mandsaur,0.2,0.2,1000.0
31,1998,6,Madhya Pradesh,Mandsaur,0.2,0.3,1500.0
31,1999,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0
31,2000,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0
31,2003,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0
31,2004,6,Madhya Pradesh,Mandsaur,0.05,0.04,800.0
31,2005,6,Madhya Pradesh,Mandsaur,0.06,0.04,667.0
31,2006,6,Madhya Pradesh,Mandsaur,0.03,0.03,1000.0
31,2008,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0
31,2010,6,Madhya Pradesh,Mandsaur,0.04,0.05,1184.0
31,2011,6,Madhya Pradesh,Mandsaur,0.04,0.04,1000.0
31,2012,6,Madhya Pradesh,Mandsaur,0.04,0.06,1500.0
31,2013,6,Madhya Pradesh,Mandsaur,0.03,0.03,1000.0
31,2017,6,Madhya Pradesh,Mandsaur,0.17,0.11,647.0
31,2018,6,Madhya Pradesh,Mandsaur,0.08,0.13,1634.0
31,2019,6,Madhya Pradesh,Mandsaur,0.12,0.12,1008.0
32,1990,6,Madhya Pradesh,Dewas,0.23,0.16,696.0
32,1991,6,Madhya Pradesh,Dewas,0.1,0.07,700.0
32,1992,6,Madhya Pradesh,Dewas,0.13,0.1,769.0
32,1993,6,Madhya Pradesh,Dewas,0.15,0.09,600.0
32,1997,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0
32,1998,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0
32,2000,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0
32,2001,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0
32,2003,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0
32,2004,6,Madhya Pradesh,Dewas,0.04,0.04,1000.0
32,2005,6,Madhya Pradesh,Dewas,0.06,0.04,667.0
32,2006,6,Madhya Pradesh,Dewas,0.04,0.04,1000.0
32,2008,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0
32,2018,6,Madhya Pradesh,Dewas,0.01,0.02,1500.0
33,1990,6,Madhya Pradesh,Dhar,8.27,3.11,376.0
33,1991,6,Madhya Pradesh,Dhar,7.72,1.99,258.0
33,1992,6,Madhya Pradesh,Dhar,7.44,3.6,484.0
33,1993,6,Madhya Pradesh,Dhar,7.05,2.64,374.0
33,1994,6,Madhya Pradesh,Dhar,6.2,2.6,419.0
33,1995,6,Madhya Pradesh,Dhar,5.6,2.3,411.0
33,1996,6,Madhya Pradesh,Dhar,5.3,1.8,340.0
33,1997,6,Madhya Pradesh,Dhar,5.2,1.9,365.0
33,1998,6,Madhya Pradesh,Dhar,5.2,2.2,423.0
33,1999,6,Madhya Pradesh,Dhar,4.7,1.0,213.0
33,2000,6,Madhya Pradesh,Dhar,5.6,1.7,304.0
33,2001,6,Madhya Pradesh,Dhar,5.9,2.4,407.0
33,2002,6,Madhya Pradesh,Dhar,6.3,2.3,365.0
33,2003,6,Madhya Pradesh,Dhar,5.7,3.0,526.0
33,2004,6,Madhya Pradesh,Dhar,5.61,2.71,483.0
33,2005,6,Madhya Pradesh,Dhar,5.56,2.46,442.0
33,2006,6,Madhya Pradesh,Dhar,5.27,2.48,471.0
33,2007,6,Madhya Pradesh,Dhar,5.2,2.3,442.0
33,2008,6,Madhya Pradesh,Dhar,4.7,2.3,489.0
33,2009,6,Madhya Pradesh,Dhar,5.1,2.3,451.0
33,2010,6,Madhya Pradesh,Dhar,3.74,2.33,623.0
33,2011,6,Madhya Pradesh,Dhar,3.67,1.96,534.0
33,2012,6,Madhya Pradesh,Dhar,3.26,3.41,1046.0
33,2013,6,Madhya Pradesh,Dhar,2.85,3.76,1319.0
33,2014,6,Madhya Pradesh,Dhar,6.0,9.0,1500.0
33,2015,6,Madhya Pradesh,Dhar,3.0,4.0,1333.0
33,2016,6,Madhya Pradesh,Dhar,2.0,1.0,500.0
33,2017,6,Madhya Pradesh,Dhar,2.9,2.91,1003.0
33,2018,6,Madhya Pradesh,Dhar,1.62,2.5,1539.0
33,2019,6,Madhya Pradesh,Dhar,1.79,2.69,1504.0
34,1990,6,Madhya Pradesh,Jhabua,16.02,6.03,376.0
34,1991,6,Madhya Pradesh,Jhabua,16.29,5.77,354.0
34,1992,6,Madhya Pradesh,Jhabua,15.4,9.11,592.0
34,1993,6,Madhya Pradesh,Jhabua,14.98,7.06,471.0
34,1994,6,Madhya Pradesh,Jhabua,15.7,6.5,414.0
34,1995,6,Madhya Pradesh,Jhabua,14.7,6.4,435.0
34,1996,6,Madhya Pradesh,Jhabua,15.5,6.2,400.0
34,1997,6,Madhya Pradesh,Jhabua,15.1,6.7,444.0
34,1998,6,Madhya Pradesh,Jhabua,15.3,6.5,425.0
34,1999,6,Madhya Pradesh,Jhabua,14.7,6.5,442.0
34,2000,6,Madhya Pradesh,Jhabua,16.0,3.9,244.0
34,2001,6,Madhya Pradesh,Jhabua,16.8,7.2,429.0
34,2002,6,Madhya Pradesh,Jhabua,17.1,5.7,333.0
34,2003,6,Madhya Pradesh,Jhabua,17.2,10.3,599.0
34,2004,6,Madhya Pradesh,Jhabua,17.32,9.71,561.0
34,2005,6,Madhya Pradesh,Jhabua,17.63,10.94,621.0
34,2006,6,Madhya Pradesh,Jhabua,17.27,10.08,584.0
34,2007,6,Madhya Pradesh,Jhabua,16.4,9.9,604.0
34,2010,6,Madhya Pradesh,Jhabua,0.01,0.01,625.0
34,2017,6,Madhya Pradesh,Jhabua,0.04,0.03,750.0
35,1990,6,Madhya Pradesh,Khargone,24.9,8.26,332.0
35,1991,6,Madhya Pradesh,Khargone,23.92,5.57,233.0
35,1992,6,Madhya Pradesh,Khargone,23.73,9.92,418.0
35,1993,6,Madhya Pradesh,Khargone,22.94,8.13,354.0
35,1994,6,Madhya Pradesh,Khargone,20.7,6.8,329.0
35,1995,6,Madhya Pradesh,Khargone,18.3,5.7,311.0
35,1996,6,Madhya Pradesh,Khargone,17.6,4.3,244.0
35,1997,6,Madhya Pradesh,Khargone,16.1,5.5,342.0
35,1998,6,Madhya Pradesh,Khargone,15.4,6.3,409.0
35,1999,6,Madhya Pradesh,Khargone,2.4,0.5,208.0
35,2000,6,Madhya Pradesh,Khargone,2.2,0.6,273.0
35,2001,6,Madhya Pradesh,Khargone,1.8,0.6,333.0
35,2002,6,Madhya Pradesh,Khargone,1.8,0.5,278.0
35,2003,6,Madhya Pradesh,Khargone,1.7,0.7,412.0
35,2004,6,Madhya Pradesh,Khargone,1.56,0.54,346.0
35,2005,6,Madhya Pradesh,Khargone,1.53,0.56,366.0
35,2006,6,Madhya Pradesh,Khargone,1.36,0.71,522.0
35,2007,6,Madhya Pradesh,Khargone,1.4,0.7,500.0
35,2008,6,Madhya Pradesh,Khargone,1.2,0.5,417.0
35,2009,6,Madhya Pradesh,Khargone,1.2,0.5,417.0
35,2010,6,Madhya Pradesh,Khargone,1.06,0.61,572.0
35,2011,6,Madhya Pradesh,Khargone,1.02,0.42,409.0
35,2012,6,Madhya Pradesh,Khargone,0.34,0.2,588.0
35,2013,6,Madhya Pradesh,Khargone,0.41,0.21,512.0
35,2014,6,Madhya Pradesh,Khargone,2.0,3.0,1500.0
35,2017,6,Madhya Pradesh,Khargone,0.41,0.49,1195.0
35,2018,6,Madhya Pradesh,Khargone,0.1,0.07,687.0
35,2019,6,Madhya Pradesh,Khargone,0.04,0.02,528.0
36,1990,6,Madhya Pradesh,Khandwa,1.44,0.78,542.0
36,1991,6,Madhya Pradesh,Khandwa,1.29,0.57,442.0
36,1992,6,Madhya Pradesh,Khandwa,1.5,0.84,560.0
36,1993,6,Madhya Pradesh,Khandwa,1.45,0.77,531.0
36,1994,6,Madhya Pradesh,Khandwa,1.0,0.4,400.0
36,1995,6,Madhya Pradesh,Khandwa,1.1,0.6,545.0
36,1996,6,Madhya Pradesh,Khandwa,0.9,0.6,667.0
36,1997,6,Madhya Pradesh,Khandwa,0.8,0.5,625.0
36,1998,6,Madhya Pradesh,Khandwa,1.0,0.7,700.0
36,1999,6,Madhya Pradesh,Khandwa,1.6,0.8,500.0
36,2000,6,Madhya Pradesh,Khandwa,0.8,0.4,500.0
36,2001,6,Madhya Pradesh,Khandwa,0.6,0.3,500.0
36,2002,6,Madhya Pradesh,Khandwa,0.7,0.3,429.0
36,2003,6,Madhya Pradesh,Khandwa,0.6,0.5,833.0
36,2004,6,Madhya Pradesh,Khandwa,0.74,0.45,608.0
36,2005,6,Madhya Pradesh,Khandwa,0.4,0.22,550.0
36,2006,6,Madhya Pradesh,Khandwa,0.36,0.21,583.0
36,2007,6,Madhya Pradesh,Khandwa,0.3,0.2,667.0
36,2008,6,Madhya Pradesh,Khandwa,0.4,0.3,750.0
36,2009,6,Madhya Pradesh,Khandwa,0.4,0.2,500.0
36,2010,6,Madhya Pradesh,Khandwa,0.25,0.21,842.0
36,2011,6,Madhya Pradesh,Khandwa,0.21,0.13,589.0
36,2012,6,Madhya Pradesh,Khandwa,0.29,0.32,1103.0
36,2013,6,Madhya Pradesh,Khandwa,0.16,0.12,750.0
36,2017,6,Madhya Pradesh,Khandwa,0.2,0.16,800.0
36,2018,6,Madhya Pradesh,Khandwa,0.02,0.02,1118.0
36,2019,6,Madhya Pradesh,Khandwa,0.02,0.01,526.0
37,1992,6,Madhya Pradesh,Sehore,0.03,0.04,1333.0
37,2017,6,Madhya Pradesh,Sehore,0.06,0.1,1667.0
37,2018,6,Madhya Pradesh,Sehore,0.02,0.05,2455.0
38,1993,6,Madhya Pradesh,Raisen,0.01,0.01,1000.0
38,2006,6,Madhya Pradesh,Raisen,0.03,0.05,1667.0
38,2010,6,Madhya Pradesh,Raisen,0.01,0.01,2000.0
38,2012,6,Madhya Pradesh,Raisen,0.01,0.01,1000.0
38,2013,6,Madhya Pradesh,Raisen,0.01,0.02,2000.0
38,2014,6,Madhya Pradesh,Raisen,1.0,2.0,2000.0
38,2019,6,Madhya Pradesh,Raisen,0.01,0.02,1538.0
39,2004,6,Madhya Pradesh,Vidisha,0.02,0.02,1000.0
39,2008,6,Madhya Pradesh,Vidisha,0.2,0.4,2000.0
39,2009,6,Madhya Pradesh,Vidisha,0.1,0.1,1000.0
39,2014,6,Madhya Pradesh,Vidisha,1.0,3.0,3000.0
39,2018,6,Madhya Pradesh,Vidisha,0.02,0.05,2722.0
39,2019,6,Madhya Pradesh,Vidisha,0.02,0.05,2130.0
40,1990,6,Madhya Pradesh,Betul,0.03,0.02,667.0
40,1991,6,Madhya Pradesh,Betul,0.06,0.02,333.0
40,1992,6,Madhya Pradesh,Betul,0.19,0.1,526.0
40,1993,6,Madhya Pradesh,Betul,0.18,0.09,500.0
40,1994,6,Madhya Pradesh,Betul,0.1,0.1,1000.0
40,1995,6,Madhya Pradesh,Betul,0.1,0.1,1000.0
40,1997,6,Madhya Pradesh,Betul,0.5,0.3,600.0
40,1998,6,Madhya Pradesh,Betul,0.3,0.2,667.0
40,2001,6,Madhya Pradesh,Betul,0.1,0.1,1000.0
40,2002,6,Madhya Pradesh,Betul,0.2,0.1,500.0
40,2004,6,Madhya Pradesh,Betul,0.01,0.01,1000.0
40,2012,6,Madhya Pradesh,Betul,0.04,0.09,2250.0
40,2013,6,Madhya Pradesh,Betul,0.04,0.07,1750.0
40,2018,6,Madhya Pradesh,Betul,0.04,0.11,2944.0
40,2019,6,Madhya Pradesh,Betul,0.01,0.02,2100.0
41,2013,6,Madhya Pradesh,Rajgarh,0.01,0.01,1000.0
41,2018,6,Madhya Pradesh,Rajgarh,0.02,0.02,1250.0
41,2019,6,Madhya Pradesh,Rajgarh,0.01,0.01,923.0
42,1990,6,Madhya Pradesh,Shajapur,1.24,1.03,831.0
42,1991,6,Madhya Pradesh,Shajapur,0.59,0.36,610.0
42,1992,6,Madhya Pradesh,Shajapur,0.41,0.36,878.0
42,1993,6,Madhya Pradesh,Shajapur,0.15,0.1,667.0
42,1994,6,Madhya Pradesh,Shajapur,0.1,0.1,1000.0
42,1995,6,Madhya Pradesh,Shajapur,0.1,0.1,1000.0
42,2004,6,Madhya Pradesh,Shajapur,0.02,0.02,1000.0
42,2005,6,Madhya Pradesh,Shajapur,0.02,0.01,500.0
42,2006,6,Madhya Pradesh,Shajapur,0.01,0.01,1000.0
42,2010,6,Madhya Pradesh,Shajapur,0.01,0.01,1000.0
42,2011,6,Madhya Pradesh,Shajapur,0.01,0.01,833.0
42,2017,6,Madhya Pradesh,Shajapur,0.04,0.05,1250.0
42,2018,6,Madhya Pradesh,Shajapur,0.01,0.01,1167.0
43,1990,6,Madhya Pradesh,Hoshangabad,0.01,0.01,1000.0
43,1992,6,Madhya Pradesh,Hoshangabad,0.02,0.02,1000.0
43,1993,6,Madhya Pradesh,Hoshangabad,0.04,0.03,750.0
43,1997,6,Madhya Pradesh,Hoshangabad,0.1,0.1,1000.0
43,1998,6,Madhya Pradesh,Hoshangabad,0.1,0.1,1000.0
43,1999,6,Madhya Pradesh,Hoshangabad,0.3,0.3,1000.0
43,2004,6,Madhya Pradesh,Hoshangabad,0.01,0.01,1000.0
43,2005,6,Madhya Pradesh,Hoshangabad,0.01,0.01,1000.0
43,2006,6,Madhya Pradesh,Hoshangabad,0.02,0.03,1500.0
43,2008,6,Madhya Pradesh,Hoshangabad,0.1,0.1,1000.0
43,2009,6,Madhya Pradesh,Hoshangabad,0.1,0.1,1000.0
43,2010,6,Madhya Pradesh,Hoshangabad,0.04,0.07,1651.0
43,2011,6,Madhya Pradesh,Hoshangabad,0.02,0.03,1476.0
43,2012,6,Madhya Pradesh,Hoshangabad,0.02,0.03,1500.0
43,2013,6,Madhya Pradesh,Hoshangabad,0.02,0.02,1000.0
43,2014,6,Madhya Pradesh,Hoshangabad,1.0,1.0,1000.0
43,2018,6,Madhya Pradesh,Hoshangabad,0.01,0.02,1636.0
44,1990,1,Andhra Pradesh,Srikakulam,5.48,7.75,1414.0
44,1991,1,Andhra Pradesh,Srikakulam,4.67,8.67,1857.0
44,1992,1,Andhra Pradesh,Srikakulam,3.39,4.34,1280.0
44,1993,1,Andhra Pradesh,Srikakulam,4.0,5.0,1250.0
44,1994,1,Andhra Pradesh,Srikakulam,4.0,6.0,1500.0
44,1995,1,Andhra Pradesh,Srikakulam,4.0,6.0,1500.0
44,1996,1,Andhra Pradesh,Srikakulam,4.0,5.0,1250.0
44,1997,1,Andhra Pradesh,Srikakulam,3.0,6.0,2000.0
44,1998,1,Andhra Pradesh,Srikakulam,4.0,5.0,1250.0
44,1999,1,Andhra Pradesh,Srikakulam,3.67,5.02,1368.0
44,2000,1,Andhra Pradesh,Srikakulam,4.2,7.26,1729.0
44,2001,1,Andhra Pradesh,Srikakulam,2.91,2.93,1007.0
44,2002,1,Andhra Pradesh,Srikakulam,4.0,5.0,1250.0
44,2003,1,Andhra Pradesh,Srikakulam,3.65,8.63,2364.0
44,2004,1,Andhra Pradesh,Srikakulam,3.71,6.95,1873.0
44,2005,1,Andhra Pradesh,Srikakulam,4.35,4.66,1071.0
44,2006,1,Andhra Pradesh,Srikakulam,3.99,2.08,521.0
44,2007,1,Andhra Pradesh,Srikakulam,3.95,4.28,1084.0
44,2008,1,Andhra Pradesh,Srikakulam,2.92,4.49,1538.0
44,2009,1,Andhra Pradesh,Srikakulam,1.05,1.67,1590.0
44,2010,1,Andhra Pradesh,Srikakulam,1.18,2.72,2305.0
44,2011,1,Andhra Pradesh,Srikakulam,1.14,1.6,1404.0
44,2012,1,Andhra Pradesh,Srikakulam,0.46,1.17,2543.0
44,2013,1,Andhra Pradesh,Srikakulam,0.21,0.36,1714.0
44,2014,1,Andhra Pradesh,Srikakulam,0.2,0.52,2600.0
44,2015,1,Andhra Pradesh,Srikakulam,0.18,0.44,2444.0
44,2016,1,Andhra Pradesh,Srikakulam,0.13,0.42,3360.0
44,2017,1,Andhra Pradesh,Srikakulam,0.09,0.29,3345.0
44,2018,1,Andhra Pradesh,Srikakulam,0.08,0.14,1667.0
44,2019,1,Andhra Pradesh,Srikakulam,0.08,0.13,1530.0
45,1990,1,Andhra Pradesh,Visakhapatnam,40.19,30.63,762.0
45,1991,1,Andhra Pradesh,Visakhapatnam,36.21,27.81,768.0
45,1992,1,Andhra Pradesh,Visakhapatnam,36.86,28.67,778.0
45,1993,1,Andhra Pradesh,Visakhapatnam,23.0,14.0,609.0
45,1994,1,Andhra Pradesh,Visakhapatnam,29.0,31.0,1069.0
45,1995,1,Andhra Pradesh,Visakhapatnam,31.0,30.0,968.0
45,1996,1,Andhra Pradesh,Visakhapatnam,28.0,24.0,857.0
45,1997,1,Andhra Pradesh,Visakhapatnam,18.0,10.0,556.0
45,1998,1,Andhra Pradesh,Visakhapatnam,25.0,29.0,1160.0
45,1999,1,Andhra Pradesh,Visakhapatnam,18.35,16.96,924.0
45,2000,1,Andhra Pradesh,Visakhapatnam,17.75,19.66,1108.0
45,2001,1,Andhra Pradesh,Visakhapatnam,15.69,13.02,830.0
45,2002,1,Andhra Pradesh,Visakhapatnam,14.0,9.0,643.0
45,2003,1,Andhra Pradesh,Visakhapatnam,17.77,20.31,1143.0
45,2004,1,Andhra Pradesh,Visakhapatnam,12.46,13.09,1051.0
45,2005,1,Andhra Pradesh,Visakhapatnam,8.32,4.63,556.0
45,2006,1,Andhra Pradesh,Visakhapatnam,8.2,7.53,918.0
45,2007,1,Andhra Pradesh,Visakhapatnam,7.14,6.02,843.0
45,2008,1,Andhra Pradesh,Visakhapatnam,6.29,5.11,812.0
45,2009,1,Andhra Pradesh,Visakhapatnam,4.83,5.38,1114.0
45,2010,1,Andhra Pradesh,Visakhapatnam,5.98,5.21,871.0
45,2011,1,Andhra Pradesh,Visakhapatnam,4.64,5.08,1095.0
45,2012,1,Andhra Pradesh,Visakhapatnam,4.14,3.85,930.0
45,2013,1,Andhra Pradesh,Visakhapatnam,3.18,2.19,689.0
45,2014,1,Andhra Pradesh,Visakhapatnam,2.4,2.17,904.0
45,2015,1,Andhra Pradesh,Visakhapatnam,2.51,2.45,976.0
45,2016,1,Andhra Pradesh,Visakhapatnam,1.73,1.82,1049.0
45,2017,1,Andhra Pradesh,Visakhapatnam,1.7,2.05,1207.0
45,2018,1,Andhra Pradesh,Visakhapatnam,1.52,1.72,1131.0
45,2019,1,Andhra Pradesh,Visakhapatnam,1.06,1.1,1042.0
46,1990,1,Andhra Pradesh,East Godavari,12.37,9.14,739.0
46,1991,1,Andhra Pradesh,East Godavari,11.41,8.4,736.0
46,1992,1,Andhra Pradesh,East Godavari,9.81,6.81,694.0
46,1993,1,Andhra Pradesh,East Godavari,7.0,5.0,714.0
46,1994,1,Andhra Pradesh,East Godavari,9.0,6.0,667.0
46,1995,1,Andhra Pradesh,East Godavari,5.0,3.0,600.0
46,1996,1,Andhra Pradesh,East Godavari,4.0,2.0,500.0
46,1997,1,Andhra Pradesh,East Godavari,2.0,1.0,500.0
46,1998,1,Andhra Pradesh,East Godavari,4.0,2.0,500.0
46,1999,1,Andhra Pradesh,East Godavari,3.25,2.34,720.0
46,2000,1,Andhra Pradesh,East Godavari,3.04,2.01,661.0
46,2001,1,Andhra Pradesh,East Godavari,2.22,2.05,923.0
46,2002,1,Andhra Pradesh,East Godavari,1.0,1.0,1000.0
46,2003,1,Andhra Pradesh,East Godavari,2.7,2.3,852.0
46,2004,1,Andhra Pradesh,East Godavari,1.84,1.4,761.0
46,2005,1,Andhra Pradesh,East Godavari,1.51,1.04,689.0
46,2006,1,Andhra Pradesh,East Godavari,1.54,0.72,468.0
46,2007,1,Andhra Pradesh,East Godavari,1.2,0.92,767.0
46,2008,1,Andhra Pradesh,East Godavari,0.82,0.55,671.0
46,2009,1,Andhra Pradesh,East Godavari,0.38,0.29,763.0
46,2010,1,Andhra Pradesh,East Godavari,0.16,0.08,500.0
46,2011,1,Andhra Pradesh,East Godavari,0.1,0.08,800.0
46,2012,1,Andhra Pradesh,East Godavari,0.09,0.1,1111.0
46,2013,1,Andhra Pradesh,East Godavari,0.07,0.08,1143.0
46,2014,1,Andhra Pradesh,East Godavari,0.06,0.08,1333.0
46,2015,1,Andhra Pradesh,East Godavari,0.07,0.06,857.0
46,2016,1,Andhra Pradesh,East Godavari,0.08,0.09,1098.0
46,2017,1,Andhra Pradesh,East Godavari,0.06,0.07,1115.0
46,2018,1,Andhra Pradesh,East Godavari,0.09,0.09,1033.0
46,2019,1,Andhra Pradesh,East Godavari,0.01,0.01,1200.0
47,2003,1,Andhra Pradesh,West Godavari,0.08,0.1,1250.0
47,2004,1,Andhra Pradesh,West Godavari,0.07,0.07,1000.0
47,2005,1,Andhra Pradesh,West Godavari,0.04,0.05,1250.0
48,1990,1,Andhra Pradesh,Krishna,0.05,0.05,1000.0
48,2003,1,Andhra Pradesh,Krishna,0.01,0.01,1000.0
49,1990,1,Andhra Pradesh,Guntur,0.72,0.3,417.0
49,1992,1,Andhra Pradesh,Guntur,0.02,0.02,1000.0
49,1993,1,Andhra Pradesh,Guntur,1.0,1.0,1000.0
49,1999,1,Andhra Pradesh,Guntur,0.14,0.16,1143.0
49,2000,1,Andhra Pradesh,Guntur,0.44,0.59,1341.0
49,2001,1,Andhra Pradesh,Guntur,0.12,0.12,1000.0
49,2002,1,Andhra Pradesh,Guntur,1.0,1.0,1000.0
49,2003,1,Andhra Pradesh,Guntur,16.28,22.11,1358.0
49,2004,1,Andhra Pradesh,Guntur,5.83,1.59,273.0
49,2005,1,Andhra Pradesh,Guntur,0.8,0.46,575.0
49,2006,1,Andhra Pradesh,Guntur,0.04,0.04,1000.0
49,2009,1,Andhra Pradesh,Guntur,0.32,0.56,1750.0
49,2010,1,Andhra Pradesh,Guntur,1.18,2.2,1864.0
49,2011,1,Andhra Pradesh,Guntur,0.01,0.02,2000.0
49,2012,1,Andhra Pradesh,Guntur,1.91,3.72,1948.0
49,2013,1,Andhra Pradesh,Guntur,3.32,5.81,1750.0
49,2014,1,Andhra Pradesh,Guntur,0.75,0.83,1107.0
49,2015,1,Andhra Pradesh,Guntur,1.56,3.19,2045.0
49,2016,1,Andhra Pradesh,Guntur,2.22,1.27,571.0
49,2017,1,Andhra Pradesh,Guntur,1.34,1.25,936.0
49,2018,1,Andhra Pradesh,Guntur,0.07,0.1,1418.0
49,2019,1,Andhra Pradesh,Guntur,0.04,0.09,2000.0
50,1990,1,Andhra Pradesh,S.P.S.Nellore,4.9,6.45,1316.0
50,1991,1,Andhra Pradesh,S.P.S.Nellore,4.89,5.72,1170.0
50,1992,1,Andhra Pradesh,S.P.S.Nellore,3.83,6.57,1715.0
50,1993,1,Andhra Pradesh,S.P.S.Nellore,3.0,5.0,1667.0
50,1994,1,Andhra Pradesh,S.P.S.Nellore,3.0,5.0,1667.0
50,1995,1,Andhra Pradesh,S.P.S.Nellore,3.0,5.0,1667.0
50,1996,1,Andhra Pradesh,S.P.S.Nellore,5.0,11.0,2200.0
50,1997,1,Andhra Pradesh,S.P.S.Nellore,2.0,5.0,2500.0
50,1998,1,Andhra Pradesh,S.P.S.Nellore,2.0,4.0,2000.0
50,1999,1,Andhra Pradesh,S.P.S.Nellore,2.15,3.85,1791.0
50,2000,1,Andhra Pradesh,S.P.S.Nellore,3.07,5.66,1844.0
50,2001,1,Andhra Pradesh,S.P.S.Nellore,0.98,1.46,1490.0
50,2002,1,Andhra Pradesh,S.P.S.Nellore,1.0,2.0,2000.0
50,2003,1,Andhra Pradesh,S.P.S.Nellore,1.23,2.0,1626.0
50,2004,1,Andhra Pradesh,S.P.S.Nellore,1.48,3.57,2412.0
50,2005,1,Andhra Pradesh,S.P.S.Nellore,0.84,1.14,1357.0
50,2006,1,Andhra Pradesh,S.P.S.Nellore,0.54,1.15,2130.0
50,2007,1,Andhra Pradesh,S.P.S.Nellore,0.66,1.86,2818.0
50,2008,1,Andhra Pradesh,S.P.S.Nellore,0.46,1.02,2217.0
50,2009,1,Andhra Pradesh,S.P.S.Nellore,0.86,2.11,2453.0
50,2010,1,Andhra Pradesh,S.P.S.Nellore,1.61,3.82,2373.0
50,2011,1,Andhra Pradesh,S.P.S.Nellore,0.65,1.55,2385.0
50,2012,1,Andhra Pradesh,S.P.S.Nellore,0.76,2.65,3487.0
50,2013,1,Andhra Pradesh,S.P.S.Nellore,1.15,4.19,3643.0
50,2014,1,Andhra Pradesh,S.P.S.Nellore,0.64,1.7,2656.0
50,2015,1,Andhra Pradesh,S.P.S.Nellore,0.42,1.53,3643.0
50,2016,1,Andhra Pradesh,S.P.S.Nellore,1.44,5.36,3737.0
50,2017,1,Andhra Pradesh,S.P.S.Nellore,1.83,4.88,2664.0
50,2018,1,Andhra Pradesh,S.P.S.Nellore,0.22,0.37,1664.0
50,2019,1,Andhra Pradesh,S.P.S.Nellore,0.24,0.66,2728.0
51,1990,1,Andhra Pradesh,Kurnool,23.97,11.05,461.0
51,1991,1,Andhra Pradesh,Kurnool,17.35,9.6,553.0
51,1992,1,Andhra Pradesh,Kurnool,17.71,13.27,749.0
51,1993,1,Andhra Pradesh,Kurnool,19.0,19.0,1000.0
51,1994,1,Andhra Pradesh,Kurnool,18.0,10.0,556.0
51,1995,1,Andhra Pradesh,Kurnool,16.0,17.0,1063.0
51,1996,1,Andhra Pradesh,Kurnool,14.0,9.0,643.0
51,1997,1,Andhra Pradesh,Kurnool,12.0,9.0,750.0
51,1998,1,Andhra Pradesh,Kurnool,18.0,16.0,889.0
51,1999,1,Andhra Pradesh,Kurnool,15.82,9.52,602.0
51,2000,1,Andhra Pradesh,Kurnool,19.22,15.61,812.0
51,2001,1,Andhra Pradesh,Kurnool,14.12,11.21,794.0
51,2002,1,Andhra Pradesh,Kurnool,10.0,7.0,700.0
51,2003,1,Andhra Pradesh,Kurnool,15.03,17.99,1197.0
51,2004,1,Andhra Pradesh,Kurnool,11.14,10.3,925.0
51,2005,1,Andhra Pradesh,Kurnool,12.19,14.91,1223.0
51,2006,1,Andhra Pradesh,Kurnool,9.47,8.61,909.0
51,2007,1,Andhra Pradesh,Kurnool,10.01,11.05,1104.0
51,2008,1,Andhra Pradesh,Kurnool,8.23,8.94,1086.0
51,2009,1,Andhra Pradesh,Kurnool,6.75,4.87,721.0
51,2010,1,Andhra Pradesh,Kurnool,7.61,11.31,1486.0
